Node Number	Directional Deformation (µm)
1546	-3.8973e-003
1547	3.6865e-002
1548	0.39431
1549	-5.4823e-003
1550	7.4612e-002
1551	6.739e-003
1552	-2.6204e-002
1553	-5.248e-003
1554	2.4712e-002
1555	2.7188e-002
1556	-9.574e-003
1557	0.39438
1558	2.458e-002
1559	7.0082e-003
1560	1.3927e-003
1561	8.8435e-002
1562	0.66209
1563	-1.7887e-003
1564	0.92897
1565	0.5475
1566	0.67385
1567	0.11912
1568	0.53918
1569	2.0232e-003
1570	1.7268e-002
1571	1.3236e-002
1572	0.96073
1573	7.6582e-002
1574	0.87801
1575	1.5874e-002
1576	2.605
1577	0.20649
1578	2.9545e-002
1579	-3.16e-003
1580	1.7017e-002
1581	0.11233
1582	-3.4269e-002
1583	1.1455
1584	0.11331
1585	-3.9236e-002
1586	2.2434e-002
1587	6.943e-002
1588	-2.0508e-002
1589	-9.534e-003
1590	1.3642
1591	0.47854
1592	1.0213e-002
1593	-3.2443e-002
1594	2.969e-002
1595	-8.4549e-004
1596	-8.8199e-003
1597	-3.9422e-003
1598	1.5966e-002
1599	-1.5123e-002
1600	-1.5736e-002
1601	0.22077
1602	5.102e-002
1603	-1.0583e-002
1604	6.7624e-003
1605	8.4493e-003
1606	1.7337
1607	1.789
1608	3.7896e-004
1609	-2.6113e-003
1610	4.3327e-002
1611	0.71052
1612	6.6709e-002
1613	6.4734e-002
1614	-1.3643e-002
1615	1.8732e-002
1616	-4.5961e-004
1617	2.1194e-003
1618	-7.0216e-003
1619	-6.945e-003
1620	0.34045
1621	1.1792
1622	9.957e-002
1623	1.2844e-002
1624	-7.3932e-003
1625	0.19083
1626	0.4926
1627	6.0735e-002
1628	8.3888e-004
1629	-3.1059e-002
1630	1.083e-002
1631	0.13851
1632	0.81872
1633	-2.5872e-002
1634	0.26491
1635	0.12218
1636	-7.2012e-003
1637	0.35772
1638	2.052e-002
1639	2.5758e-003
1640	7.8782e-002
1641	2.1957e-003
1642	9.7718e-002
1643	2.9315e-002
1644	-1.058e-003
1645	2.9715e-002
1646	1.0424
1647	-4.6489e-002
1648	0.37643
1649	1.3856
1650	0.2804
1651	3.8459e-003
1652	4.9589e-002
1653	-2.3217e-002
1654	0.58628
1655	-6.8617e-003
1656	1.4678
1657	2.5648e-004
1658	4.855e-003
1659	2.5121
1660	1.1715
1661	0.11903
1662	6.8811e-002
1663	1.0646
1664	0.19391
1665	0.17292
1666	0.57335
1667	0.99107
1668	1.2229e-002
1669	2.7717e-002
1670	0.87822
1671	-4.4137e-002
1672	-6.2045e-003
1673	-8.8724e-003
1674	1.0892e-002
1675	9.1041e-003
1676	5.8103e-002
1677	1.5065e-003
1678	4.4793e-002
1679	1.0553e-002
1680	9.7712e-002
1681	1.0857
1682	-5.8461e-003
1683	-1.8055e-003
1684	3.5617
1685	9.4068e-002
1686	0.77472
1687	0.35983
1688	5.4888e-002
1689	0.32817
1690	1.2054e-002
1691	0.3058
1692	1.1187e-002
1693	-2.2704e-002
1694	8.7433e-002
1695	0.61827
1696	1.5437
1697	4.1517e-002
1698	2.5496
1699	7.0851e-003
1700	-2.0297e-002
1701	-5.2017e-003
1702	5.9528e-004
1703	9.1181e-003
1704	1.7483
1705	3.7488e-002
1706	0.24716
1707	8.6029e-002
1708	3.6689e-002
1709	9.7612e-002
1710	3.0899
1711	8.9795e-003
1712	-8.4972e-003
1713	-2.2212e-002
1714	-1.9308e-002
1715	0.12705
1716	0.29568
1717	1.3359
1718	2.7458e-002
1719	0.9468
1720	1.7312e-002
1721	2.8128
1722	1.4407e-003
1723	1.5862
1724	2.2577
1725	7.7822e-003
1726	5.1621e-002
1727	0.11702
1728	0.66045
1729	0.41218
1730	0.12785
1731	3.4804e-002
1732	1.0998
1733	1.5542
1734	7.9137e-002
1735	5.7485e-002
1736	1.2599e-002
1737	1.2095e-002
1738	4.834e-002
1739	1.4564e-003
1740	-1.3574e-002
1741	-1.8054e-003
1742	-3.983e-002
1743	-1.6548e-002
1744	-1.2751e-002
1745	4.2866e-002
1746	0.19953
1747	0.12524
1748	5.6354e-003
1749	0.22939
1750	-6.212e-003
1751	1.4568
1752	0.15851
1753	9.0429e-003
1754	0.23678
1755	0.78987
1756	2.2002e-002
1757	3.0367e-003
1758	0.51718
1759	0.7926
1760	0.13008
1761	1.4633
1762	0.23237
1763	7.517e-002
1764	8.9542e-003
1765	2.1291e-002
1766	3.5878e-003
1767	4.4068e-003
1768	0.41624
1769	0.94945
1770	3.1086
1771	2.5646
1772	3.1089e-003
1773	3.7401e-002
1774	0.51465
1775	1.3745e-002
1776	7.1411e-003
1777	5.2979e-003
1778	0.318
1779	0.78225
1780	0.18482
1781	0.36445
1782	2.5598
1783	2.9474e-003
1784	0.59819
1785	-2.7756e-002
1786	1.9896e-002
1787	2.574
1788	8.159e-002
1789	0.92994
1790	9.7859e-002
1791	1.3651e-002
1792	1.2798e-002
1793	3.7003e-002
1794	0.34806
1795	0.16244
1796	1.461e-002
1797	5.7125e-002
1798	2.01e-002
1799	1.09e-002
1800	2.1917e-002
1801	0.9586
1802	0.81808
1803	1.2804
1804	5.4705e-002
1805	1.7981
1806	0.67744
1807	1.4886e-002
1808	7.6624e-003
1809	1.8653e-002
1810	1.9613
1811	2.3451e-002
1812	4.6307e-002
1813	2.6379e-002
1814	9.8441e-003
1815	4.8702e-003
1816	2.8364e-002
1817	1.0142
1818	2.6463
1819	2.0463e-002
1820	0.94227
1821	0.27396
1822	3.1309e-002
1823	2.2173e-002
1824	1.451e-002
1825	1.6466e-002
1826	2.8961e-002
1827	2.8435e-003
1828	3.0054
1829	2.74e-002
1830	7.8744e-003
1831	-2.0187e-004
1832	-5.7179e-003
1833	-1.5153e-005
1834	4.069e-003
1835	5.1838e-002
1836	1.5879e-003
1837	1.8901
1838	-2.1271e-002
1839	1.1094
1840	1.6606
1841	5.6588e-003
1842	0.11216
1843	8.9592e-002
1844	1.0705
1845	0.72361
1846	3.6008e-002
1847	4.4925e-002
1848	1.184
1849	0.81461
1850	5.277e-002
1851	1.5724e-002
1852	1.1878e-002
1853	1.3656e-002
1854	1.3068e-002
1855	1.999e-002
1856	-8.7798e-003
1857	-1.3658e-002
1858	-1.1724e-002
1859	-1.9716e-002
1860	1.5076e-004
1861	4.3587e-003
1862	3.783e-003
1863	4.4037e-002
1864	6.4723e-002
1865	2.7688
1866	0.81424
1867	3.5565e-002
1868	0.49654
1869	0.39218
1870	6.0443e-002
1871	8.3788e-002
1872	-2.2261e-002
1873	1.3737e-003
1874	0.70787
1875	0.58709
1876	1.8101e-002
1877	0.50428
1878	9.4525e-002
1879	1.7771e-003
1880	0.37002
1881	0.10392
1882	0.42801
1883	0.29403
1884	0.64682
1885	0.20767
1886	0.2677
1887	6.6488e-003
1888	1.546e-002
1889	7.3269e-002
1890	1.1956
1891	1.3156
1892	3.3197
1893	-3.7721e-003
1894	0.42321
1895	-1.7738e-002
1896	2.6405e-002
1897	8.6313e-003
1898	-5.4364e-004
1899	2.5512e-002
1900	1.4463
1901	4.6409e-002
1902	0.57347
1903	0.1294
1904	0.46286
1905	1.9994e-003
1906	2.5302
1907	-2.5221e-002
1908	0.28852
1909	1.4698e-002
1910	2.1677e-002
1911	5.0695e-002
1912	-1.7187e-002
1913	-7.7331e-003
1914	1.4793
1915	0.20254
1916	8.857e-003
1917	-4.4738e-002
1918	0.10817
1919	-2.9105e-002
1920	2.3858e-002
1921	3.4819e-003
1922	8.2578e-002
1923	-1.8915e-002
1924	-8.601e-003
1925	1.1163
1926	0.75474
1927	1.5801e-002
1928	4.3892e-002
1929	0.16492
1930	9.3325e-002
1931	-2.2076e-002
1932	8.7375e-003
1933	0.21444
1934	8.2871e-002
1935	-5.2291e-003
1936	1.2073
1937	0.39305
1938	0.2327
1939	0.16258
1940	8.0449e-003
1941	3.2493e-005
1942	0.62673
1943	2.8206e-002
1944	6.3071e-003
1945	1.2436
1946	4.2683e-002
1947	0.9039
1948	5.9401e-004
1949	0.22869
1950	0.10621
1951	1.4166
1952	-1.0893e-003
1953	0.39651
1954	-8.0782e-003
1955	5.7512e-003
1956	2.3377e-002
1957	5.6066e-002
1958	0.33429
1959	1.8806
1960	0.34526
1961	9.2568e-003
1962	4.1798e-002
1963	1.8419e-005
1964	1.5686e-002
1965	2.9429e-003
1966	1.8839
1967	1.2695e-002
1968	-1.1172e-003
1969	0.10383
1970	0.41195
1971	0.38281
1972	1.9026
1973	0.24181
1974	0.30592
1975	0.63026
1976	8.7665e-004
1977	-1.0489e-002
1978	7.3337e-003
1979	0.36347
1980	3.8679e-003
1981	0.61578
1982	-3.8016e-002
1983	0.77251
1984	0.85252
1985	3.5189e-003
1986	0.91344
1987	0.31365
1988	1.1092
1989	5.6609e-003
1990	8.6567e-002
1991	1.5281e-002
1992	0.28666
1993	4.0122e-003
1994	2.285e-003
1995	0.91341
1996	0.2497
1997	4.0451e-002
1998	1.2274e-002
1999	0.30191
2000	-2.6841e-003
2001	6.5051e-003
2002	0.6515
2003	6.7933e-003
2004	-7.43e-003
2005	8.055e-002
2006	0.86874
2007	-4.5422e-003
2008	7.1736e-002
2009	0.47735
2010	4.127e-003
2011	-1.28e-003
2012	0.1666
2013	0.35248
2014	0.13831
2015	1.183
2016	0.29468
2017	2.039e-002
2018	0.63112
2019	0.67725
2020	0.15875
2021	-5.265e-003
2022	3.8798e-002
2023	1.2556e-003
2024	0.31436
2025	3.1936e-002
2026	3.3918e-002
2027	3.2746
2028	1.6795e-002
2029	-4.742e-003
2030	3.9854e-004
2031	3.1302e-002
2032	-9.7407e-004
2033	-3.795e-003
2034	1.9469
2035	2.8231e-002
2036	1.7743e-002
2037	0.25992
2038	7.7075e-003
2039	1.7654
2040	6.8706e-002
2041	1.1712e-003
2042	-6.8635e-003
2043	8.7592e-003
2044	0.3475
2045	-8.8185e-004
2046	0.85221
2047	-4.101e-002
2048	6.7843e-003
2049	1.1311
2050	0.35772
2051	0.24415
2052	-8.5828e-003
2053	-6.4221e-003
2054	2.2265e-002
2055	1.3957e-002
2056	8.0939e-003
2057	1.4626e-002
2058	-5.2042e-002
2059	7.6651e-002
2060	4.8356e-002
2061	0.74182
2062	0.12025
2063	0.21408
2064	8.561e-002
2065	3.429e-002
2066	1.3074
2067	0.13048
2068	0.2255
2069	0.10475
2070	0.46736
2071	1.1096
2072	1.2233
2073	-2.1685e-002
2074	2.2581e-002
2075	5.0275e-002
2076	0.4342
2077	0.69151
2078	-4.2793e-002
2079	1.025e-002
2080	-1.4231e-002
2081	-1.1138e-002
2082	1.1533e-002
2083	3.2429e-003
2084	9.3048e-003
2085	4.4596e-002
2086	3.0869e-002
2087	2.9923e-002
2088	0.4252
2089	3.6824e-002
2090	4.1708e-003
2091	0.18897
2092	2.9227
2093	-7.1946e-003
2094	5.4452e-004
2095	-5.0887e-003
2096	2.7784e-003
2097	4.7964e-003
2098	4.2238e-004
2099	7.2251e-003
2100	-6.5271e-003
2101	0.89587
2102	1.7902
2103	4.9377e-002
2104	3.3574e-002
2105	-2.1794e-003
2106	-7.6722e-003
2107	6.4386e-003
2108	0.93419
2109	1.7868e-002
2110	1.962
2111	0.14948
2112	4.6674e-003
2113	-1.0518e-003
2114	1.5268e-002
2115	2.3994e-002
2116	2.0759e-003
2117	-4.6683e-004
2118	1.1379e-002
2119	-1.4003e-002
2120	8.2085e-002
2121	0.49829
2122	1.9026
2123	0.1065
2124	-1.3133e-002
2125	5.7062e-003
2126	0.30795
2127	7.2815e-003
2128	2.2094e-002
2129	1.0109e-002
2130	1.9599
2131	5.0748e-003
2132	2.808e-002
2133	-5.6346e-004
2134	-1.5881e-002
2135	7.8598e-005
2136	3.0894e-003
2137	0.47524
2138	0.78867
2139	-2.4886e-002
2140	-2.4921e-002
2141	1.0793e-002
2142	1.4646e-002
2143	6.979e-002
2144	0.10111
2145	1.8206e-003
2146	4.349e-003
2147	-8.8729e-004
2148	2.2495e-003
2149	1.514
2150	1.2767
2151	1.4911e-002
2152	1.8709e-002
2153	3.1527e-003
2154	4.4202e-003
2155	4.1842e-004
2156	4.6264e-003
2157	8.2685e-002
2158	3.4396
2159	9.3444e-003
2160	0.19672
2161	1.0502
2162	-5.1484e-004
2163	-8.9564e-003
2164	0.10412
2165	0.11868
2166	0.76963
2167	3.5502e-002
2168	8.3985e-004
2169	2.3019
2170	8.5832e-002
2171	-2.5788e-004
2172	3.1988e-002
2173	0.61098
2174	8.2688e-003
2175	1.0094e-002
2176	0.53405
2177	5.8488e-002
2178	0.15548
2179	0.26099
2180	4.9462e-002
2181	0.82275
2182	0.24776
2183	0.57402
2184	0.11408
2185	-1.2134e-002
2186	1.4029e-003
2187	0.84365
2188	0.48306
2189	0.27294
2190	1.1483e-002
2191	2.9286e-002
2192	1.3443
2193	0.88813
2194	8.1393e-002
2195	8.854e-002
2196	0.55287
2197	-2.8487e-002
2198	0.15167
2199	3.1631e-003
2200	0.82974
2201	-4.0401e-005
2202	1.8588e-003
2203	7.4629e-002
2204	-2.7263e-002
2205	0.64352
2206	0.47893
2207	0.87976
2208	1.4016e-003
2209	6.199e-002
2210	0.7244
2211	1.7032e-003
2212	5.234e-002
2213	7.5038e-003
2214	0.73826
2215	0.69393
2216	-6.6603e-003
2217	0.9957
2218	0.44132
2219	0.20246
2220	1.3356
2221	0.56376
2222	5.5983e-002
2223	0.427
2224	-3.7229e-002
2225	1.076e-002
2226	0.32254
2227	1.1855e-002
2228	7.3419e-002
2229	0.12181
2230	0.35254
2231	-1.5714e-003
2232	5.0083e-003
2233	8.4415e-003
2234	0.27155
2235	0.58944
2236	0.6939
2237	0.41027
2238	2.2865
2239	6.5924e-002
2240	8.8413e-003
2241	8.9112e-004
2242	7.91e-002
2243	1.674
2244	8.7474e-002
2245	0.49904
2246	2.5242e-003
2247	0.13176
2248	5.1821e-002
2249	1.454
2250	1.6929e-002
2251	0.7998
2252	1.9567e-003
2253	-2.4272e-002
2254	5.7058e-002
2255	0.44714
2256	2.9198e-002
2257	2.1648e-002
2258	6.4559e-002
2259	2.3659
2260	0.21995
2261	8.2668e-003
2262	4.4759e-002
2263	5.0932e-002
2264	5.6743e-003
2265	0.17455
2266	6.7835e-002
2267	0.20473
2268	3.4924e-003
2269	4.0286e-002
2270	-3.8527e-003
2271	2.9783e-003
2272	7.4082e-004
2273	-2.8037e-003
2274	-5.7151e-003
2275	1.9257
2276	2.2218e-002
2277	-3.2402e-003
2278	-9.789e-003
2279	5.0169e-002
2280	2.1622
2281	2.5885
2282	1.0499e-002
2283	0.75657
2284	0.83453
2285	2.369e-002
2286	4.6658e-002
2287	0.43917
2288	2.8202
2289	8.1698e-003
2290	-3.9761e-003
2291	1.2595e-002
2292	1.05
2293	1.1273e-002
2294	0.15402
2295	0.23306
2296	8.1583e-002
2297	2.6886
2298	0.27678
2299	0.15645
2300	1.159e-002
2301	0.21134
2302	1.551e-002
2303	0.11611
2304	0.17744
2305	0.24502
2306	1.1096
2307	0.94162
2308	7.4673e-002
2309	2.169e-003
2310	8.0214e-003
2311	0.80558
2312	8.5408e-004
2313	-3.0178e-002
2314	2.9691e-002
2315	-1.0613e-002
2316	0.15402
2317	-4.2711e-003
2318	2.4453e-002
2319	1.7966
2320	1.733e-002
2321	4.9144e-003
2322	2.0447
2323	7.5338e-003
2324	0.33626
2325	9.3064e-003
2326	1.1901e-002
2327	0.98276
2328	0.62475
2329	1.0263
2330	0.36582
2331	0.42972
2332	0.4482
2333	-3.434e-002
2334	0.78381
2335	0.41478
2336	4.0031e-003
2337	-4.8131e-003
2338	-2.2641e-003
2339	0.38736
2340	1.4845
2341	-1.0454e-002
2342	-6.8879e-003
2343	7.3545e-002
2344	1.539e-002
2345	-5.9526e-002
2346	4.3977e-002
2347	9.1648e-004
2348	-1.635e-002
2349	-2.9758e-003
2350	5.3716e-003
2351	2.6005e-003
2352	1.9132e-002
2353	2.8396e-004
2354	1.9552
2355	-8.8019e-003
2356	2.5413e-002
2357	0.24323
2358	6.7899e-002
2359	-1.4462e-002
2360	0.45092
2361	1.3653
2362	0.11587
2363	1.1036e-002
2364	-4.6536e-002
2365	5.3407e-002
2366	2.9373e-002
2367	0.52823
2368	0.14374
2369	4.6401e-003
2370	0.58291
2371	0.27275
2372	3.3879
2373	7.9252e-002
2374	1.8582e-003
2375	4.4232e-003
2376	0.51349
2377	2.3266
2378	0.16496
2379	1.1042
2380	0.84735
2381	7.7572e-002
2382	0.73488
2383	-2.5249e-002
2384	5.094e-002
2385	1.163e-002
2386	-1.6368e-002
2387	1.0321
2388	3.6849e-002
2389	1.0025
2390	0.11744
2391	7.2425e-002
2392	2.5644e-003
2393	-3.8318e-002
2394	-8.6207e-003
2395	2.5452e-002
2396	9.3081e-003
2397	1.4833
2398	0.1488
2399	0.28196
2400	3.2609e-002
2401	2.8186e-003
2402	4.7153e-002
2403	1.2184
2404	1.692
2405	2.7356e-003
2406	-2.8309e-002
2407	1.5312
2408	1.9288e-002
2409	8.1269e-003
2410	4.0676e-003
2411	1.9494e-002
2412	0.34953
2413	0.90266
2414	3.1327e-002
2415	0.49847
2416	0.9122
2417	5.6265e-002
2418	5.8783e-002
2419	1.9645
2420	7.2728e-002
2421	1.3724
2422	8.0657e-005
2423	3.7011e-002
2424	0.46297
2425	1.1224e-003
2426	4.0748e-003
2427	0.16716
2428	-2.3295e-003
2429	0.11328
2430	6.1293e-003
2431	-6.7198e-003
2432	0.14811
2433	0.22963
2434	1.0761
2435	2.8603e-002
2436	0.68026
2437	0.78882
2438	-1.1424e-002
2439	2.7746e-003
2440	9.4743e-003
2441	-7.0189e-003
2442	-4.3296e-002
2443	5.6846e-003
2444	0.32999
2445	0.26852
2446	1.1641
2447	5.949e-002
2448	0.98984
2449	-9.5067e-003
2450	2.9913
2451	1.9821e-002
2452	0.52684
2453	0.92
2454	-2.217e-003
2455	-2.5854e-002
2456	8.4031e-002
2457	4.7588e-002
2458	0.22252
2459	0.44003
2460	1.7506
2461	0.10411
2462	-1.2821e-002
2463	9.5813e-005
2464	1.2046e-002
2465	2.9024
2466	0.9742
2467	1.6762
2468	7.5468e-003
2469	1.2213e-002
2470	7.7122e-003
2471	0.9797
2472	-5.6263e-003
2473	1.358e-002
2474	3.3582e-002
2475	2.0201
2476	1.6463
2477	9.7546e-002
2478	7.7007e-003
2479	0.12507
2480	0.15565
2481	0.54252
2482	0.36305
2483	0.53684
2484	1.5903e-002
2485	0.41511
2486	0.80362
2487	6.4754e-004
2488	-1.8436e-002
2489	9.8227e-002
2490	0.30968
2491	0.65583
2492	5.6583e-002
2493	0.6977
2494	6.8219e-003
2495	0.19948
2496	0.54428
2497	0.4079
2498	-3.6911e-002
2499	2.1854e-002
2500	0.78044
2501	-3.8472e-003
2502	-3.7105e-002
2503	3.8854e-002
2504	0.14648
2505	7.6294e-002
2506	0.23431
2507	0.88576
2508	-2.314e-002
2509	1.1025
2510	0.3831
2511	-8.1394e-003
2512	0.13754
2513	4.313e-002
2514	9.9623e-003
2515	-2.679e-002
2516	0.10236
2517	0.5134
2518	1.7445e-002
2519	7.0592e-002
2520	1.8231e-002
2521	0.10228
2522	6.2834e-002
2523	0.85764
2524	0.21138
2525	1.1837
2526	1.5777e-003
2527	0.76474
2528	2.43e-002
2529	1.2879
2530	0.63772
2531	6.5791e-002
2532	2.5699e-002
2533	0.16209
2534	0.22778
2535	1.8682
2536	1.4661e-002
2537	0.31593
2538	1.4263
2539	0.1903
2540	0.15304
2541	2.1617
2542	-1.6742e-002
2543	3.7807e-002
2544	8.1433e-002
2545	-3.7349e-005
2546	-7.7477e-003
2547	-3.7743e-004
2548	0.10947
2549	7.1987e-002
2550	1.4448e-003
2551	2.8261e-003
2552	4.1319e-002
2553	1.872
2554	2.7654e-002
2555	2.7763e-002
2556	0.22923
2557	0.39951
2558	0.85153
2559	3.0561e-003
2560	0.96488
2561	0.51885
2562	2.81e-002
2563	9.8111e-003
2564	-5.9341e-003
2565	1.4511e-002
2566	-1.1855e-002
2567	1.2838e-002
2568	1.3242
2569	0.16883
2570	0.23786
2571	0.15292
2572	-5.5501e-003
2573	4.9378e-003
2574	0.33131
2575	6.0648e-002
2576	-5.5649e-003
2577	3.709e-002
2578	1.0389
2579	2.4341e-002
2580	-8.5063e-002
2581	3.5152e-002
2582	-6.2988e-005
2583	1.4156e-002
2584	0.24024
2585	-3.3704e-002
2586	1.1669
2587	0.25364
2588	3.5561e-002
2589	1.8484
2590	-2.9144e-002
2591	1.5874e-002
2592	1.2068
2593	2.2237e-002
2594	-4.8971e-003
2595	5.3433e-003
2596	1.9917
2597	0.59783
2598	0.80473
2599	0.61547
2600	0.32209
2601	0.24544
2602	0.57448
2603	-5.9235e-003
2604	0.10393
2605	0.17132
2606	1.0397e-002
2607	-2.8605e-002
2608	-3.6291e-002
2609	7.1164e-003
2610	0.12446
2611	1.4491
2612	-5.3241e-003
2613	-1.0549e-002
2614	6.2908e-002
2615	2.0182e-002
2616	1.1238e-002
2617	0.41842
2618	7.5206e-002
2619	0.90238
2620	0.6664
2621	5.0945e-002
2622	5.7971e-003
2623	4.8062e-004
2624	0.13177
2625	-3.7022e-003
2626	3.0659e-002
2627	1.8827
2628	-1.7627e-002
2629	1.9265e-002
2630	1.9275e-003
2631	-4.1555e-003
2632	0.21036
2633	-1.5172e-002
2634	1.534
2635	0.12155
2636	0.30402
2637	0.52507
2638	3.0494e-004
2639	0.3294
2640	0.33816
2641	3.1523e-003
2642	1.5577e-002
2643	1.1672e-002
2644	2.3417e-002
2645	6.8426e-003
2646	-7.3781e-004
2647	-1.1158e-004
2648	1.7692
2649	-8.7333e-003
2650	6.9263e-002
2651	0.12153
2652	0.11797
2653	1.6457e-003
2654	0.50691
2655	5.7588e-002
2656	9.7921e-002
2657	0.65322
2658	4.1057e-002
2659	5.2435e-003
2660	0.44374
2661	0.57454
2662	-4.3837e-002
2663	3.3137e-002
2664	1.6484
2665	0.43645
2666	1.2193
2667	0.23299
2668	1.962e-003
2669	2.2808e-002
2670	0.65891
2671	0.11277
2672	-5.3343e-003
2673	9.163e-002
2674	1.1741
2675	0.35394
2676	0.18327
2677	6.3185e-002
2678	0.89753
2679	1.6016
2680	0.11242
2681	1.9704e-002
2682	1.6414e-002
2683	0.3258
2684	-1.2587e-002
2685	1.181e-002
2686	-9.08e-003
2687	6.2141e-002
2688	0.13188
2689	0.35817
2690	0.32241
2691	0.2241
2692	1.1052
2693	8.9264e-002
2694	1.3724e-002
2695	-1.0455e-002
2696	0.45632
2697	0.42165
2698	0.59455
2699	0.74545
2700	1.4491e-002
2701	0.41172
2702	0.1718
2703	0.16288
2704	-7.8197e-003
2705	1.0115e-002
2706	1.8759e-002
2707	6.3577e-004
2708	2.5089
2709	0.37366
2710	9.3876e-002
2711	7.8857e-002
2712	6.0404e-002
2713	5.1842e-003
2714	0.24967
2715	0.72472
2716	4.4645e-003
2717	-5.0431e-002
2718	1.3601e-002
2719	0.32149
2720	1.3098
2721	-6.5848e-003
2722	-2.1375e-002
2723	6.437e-002
2724	2.9846e-002
2725	5.5196e-002
2726	0.34679
2727	3.1283
2728	8.265e-003
2729	1.1629e-003
2730	4.22e-003
2731	3.2694e-003
2732	2.0397e-002
2733	-4.1283e-002
2734	0.5216
2735	6.6472e-003
2736	2.7503
2737	2.7038e-002
2738	0.34838
2739	1.6842e-002
2740	2.4854e-002
2741	0.14269
2742	0.17977
2743	1.7195
2744	0.81984
2745	7.261e-002
2746	1.2712
2747	2.7556e-002
2748	-7.4134e-004
2749	1.0316e-002
2750	2.0957e-002
2751	-1.5759e-002
2752	0.60332
2753	-3.9848e-003
2754	-8.1225e-003
2755	3.3381e-002
2756	1.4007e-002
2757	1.5577
2758	1.3281e-003
2759	7.5872e-002
2760	0.33587
2761	0.15256
2762	0.13382
2763	7.5584e-003
2764	0.12107
2765	0.89447
2766	9.2309e-002
2767	3.0361e-002
2768	-9.3822e-003
2769	0.44706
2770	0.38824
2771	2.957e-003
2772	3.5091
2773	3.5267
2774	5.5347e-002
2775	1.891
2776	3.9509e-003
2777	7.412e-004
2778	0.25597
2779	1.2632
2780	-4.8647e-003
2781	0.2859
2782	6.8344e-003
2783	0.13001
2784	0.25866
2785	7.5382e-002
2786	-1.2182e-002
2787	0.24593
2788	9.4699e-003
2789	-7.9002e-003
2790	-3.7235e-002
2791	-8.0843e-003
2792	0.22732
2793	0.30365
2794	1.182
2795	5.1372e-002
2796	0.36989
2797	0.40983
2798	7.8158e-003
2799	-1.2326e-003
2800	9.6455e-003
2801	0.33929
2802	0.62381
2803	-6.4499e-003
2804	5.302e-003
2805	-1.8621e-002
2806	0.58601
2807	1.3471
2808	4.1441e-002
2809	-9.6168e-002
2810	1.0411
2811	3.5307e-002
2812	2.6431e-002
2813	1.8511e-002
2814	0.98912
2815	-6.2959e-003
2816	-2.4596e-002
2817	2.6351e-002
2818	2.4172e-002
2819	7.534e-002
2820	0.11025
2821	0.86507
2822	1.0781e-003
2823	9.3582e-003
2824	1.6407e-003
2825	1.3875e-002
2826	9.3095e-002
2827	5.381e-003
2828	3.1409e-002
2829	7.3152e-003
2830	1.6617e-003
2831	0.99206
2832	0.93741
2833	3.3436e-002
2834	9.747e-002
2835	6.3103e-003
2836	2.823
2837	0.7714
2838	0.99016
2839	0.15981
2840	0.30992
2841	6.8061e-002
2842	7.8077e-002
2843	0.14824
2844	4.0305e-002
2845	-3.1965e-002
2846	-4.1249e-003
2847	0.61643
2848	2.1199e-002
2849	0.46214
2850	0.34159
2851	0.48439
2852	1.1264e-003
2853	8.0872e-002
2854	0.57868
2855	4.3368e-002
2856	0.45998
2857	9.1712e-002
2858	2.5875
2859	-9.3953e-003
2860	1.626e-002
2861	1.3418
2862	1.1493e-002
2863	0.36194
2864	-3.0173e-002
2865	-2.5937e-004
2866	-1.6838e-003
2867	3.7809e-002
2868	6.3791e-003
2869	1.7793e-002
2870	0.2437
2871	1.2929
2872	2.0732e-003
2873	9.7649e-002
2874	0.81948
2875	1.8547e-002
2876	0.15898
2877	7.0169e-002
2878	2.1076e-003
2879	0.96344
2880	0.40803
2881	6.8305e-003
2882	-9.9685e-003
2883	1.5746e-002
2884	9.4262e-003
2885	3.8386e-002
2886	-6.4012e-002
2887	1.4045e-002
2888	9.4456e-002
2889	1.3485
2890	0.51014
2891	2.0529e-002
2892	1.4143e-002
2893	1.4038e-002
2894	1.2003e-003
2895	5.6046e-002
2896	0.11669
2897	0.83115
2898	4.9418e-002
2899	1.3257
2900	-1.5849e-002
2901	1.2812e-002
2902	6.6686e-002
2903	-3.335e-002
2904	0.93146
2905	2.9931e-002
2906	6.0389e-002
2907	1.4197e-002
2908	-1.165e-002
2909	1.6237
2910	-9.8393e-004
2911	-1.9627e-002
2912	-3.0781e-002
2913	-1.5545e-002
2914	3.1167e-002
2915	1.3748e-002
2916	6.2865e-002
2917	1.0752
2918	7.9396e-002
2919	0.76822
2920	7.7279e-002
2921	1.5213
2922	3.3162e-004
2923	2.8351e-003
2924	2.4414
2925	2.71
2926	5.6837e-002
2927	2.4788e-002
2928	2.0031e-002
2929	3.3845e-002
2930	1.8579
2931	3.3899e-003
2932	-4.4066e-003
2933	0.111
2934	-1.0216e-002
2935	7.0706e-003
2936	-2.3637e-003
2937	4.4688e-004
2938	7.8279e-003
2939	0.1499
2940	6.3396e-002
2941	-3.2618e-002
2942	1.1888e-003
2943	7.7602e-003
2944	0.2925
2945	0.11202
2946	-7.6542e-004
2947	1.5775
2948	1.5772
2949	0.24998
2950	6.1785e-002
2951	0.13975
2952	-9.0635e-005
2953	2.6248e-002
2954	1.8284e-002
2955	-8.0008e-003
2956	8.1496e-002
2957	4.4939e-002
2958	5.009e-002
2959	2.121
2960	2.1785
2961	0.14836
2962	8.2101e-003
